Day,Hour,Temp
59,23,0.64453125
59,24,0.65234375
60,1,0.640625
60,2,0.62109375
60,3,0.6171875
60,4,0.609375
60,5,0.59765625
60,6,0.59375
60,7,0.609375
60,8,0.64453125
60,9,0.6953125
60,10,0.73828125
60,11,0.78515625
60,12,0.83203125
60,13,0.8359375
60,14,0.85546875
60,15,0.8125
60,16,0.81640625
60,17,0.7734375
60,18,0.72265625
60,19,0.69140625
60,20,0.68359375
60,21,0.671875
60,22,0.67578125
60,23,0.671875
60,24,0.67578125
61,1,0.6796875
61,2,0.6796875
61,3,0.6875
61,4,0.66796875
61,5,0.66796875
61,6,0.671875
61,7,0.66796875
61,8,0.671875
61,9,0.7109375
61,10,0.7421875
61,11,0.76953125
61,12,0.8046875
61,13,0.83203125
61,14,0.8359375
61,15,0.84375
61,16,0.84765625
61,17,0.82421875
61,18,0.78125
61,19,0.76171875
61,20,0.75
61,21,0.72265625
61,22,0.73828125
61,23,0.7109375
61,24,0.69140625
62,1,0.67578125
62,2,0.671875
62,3,0.65625
62,4,0.640625
62,5,0.625
62,6,0.6171875
62,7,0.61328125
62,8,0.63671875
62,9,0.67578125
62,10,0.71875
62,11,0.76171875
62,12,0.78515625
62,13,0.80859375
62,14,0.80078125
62,15,0.8046875
62,16,0.796875
62,17,0.78125
62,18,0.7578125
62,19,0.7265625
62,20,0.72265625
62,21,0.72265625
62,22,0.70703125
62,23,0.6875
62,24,0.67578125
63,1,0.6484375
63,2,0.6328125
63,3,0.62109375
63,4,0.59765625
63,5,0.61328125
63,6,0.59765625
63,7,0.58984375
63,8,0.61328125
63,9,0.66796875
63,10,0.70703125
63,11,0.75390625
63,12,0.76953125
63,13,0.796875
63,14,0.80078125
63,15,0.80859375
63,16,0.80859375
63,17,0.78515625
63,18,0.73828125
63,19,0.7109375
63,20,0.703125
63,21,0.66015625
63,22,0.6640625
63,23,0.65234375
63,24,0.66796875
64,1,0.64453125
64,2,0.60546875
64,3,0.625
64,4,0.6015625
64,5,0.57421875
64,6,0.56640625
64,7,0.56640625
64,8,0.62890625
64,9,0.7109375
64,10,0.77734375
64,11,0.82421875
64,12,0.8359375
64,13,0.83984375
64,14,0.8125
64,15,0.8125
64,16,0.79296875
64,17,0.75
64,18,0.69921875
64,19,0.6796875
64,20,0.6484375
64,21,0.67578125
64,22,0.66796875
64,23,0.6640625
64,24,0.6171875
65,1,0.59765625
65,2,0.58984375
65,3,0.5859375
65,4,0.61328125
65,5,0.6015625
65,6,0.61328125
65,7,0.58984375
65,8,0.6484375
65,9,0.71484375
65,10,0.76953125
65,11,0.78515625
65,12,0.81640625
65,13,0.8359375
65,14,0.8125
65,15,0.78125
65,16,0.76953125
65,17,0.734375
65,18,0.68359375
65,19,0.65625
65,20,0.6484375
65,21,0.64453125
65,22,0.6328125
65,23,0.625
65,24,0.6328125
66,1,0.625
66,2,0.609375
66,3,0.6015625
66,4,0.59765625
66,5,0.58984375
66,6,0.59375
66,7,0.59375
66,8,0.6484375
66,9,0.71875
66,10,0.8046875
66,11,0.80859375
66,12,0.8515625
66,13,0.83203125
66,14,0.8203125
66,15,0.76171875
66,16,0.75390625
66,17,0.71875
66,18,0.671875
66,19,0.66015625
66,20,0.66015625
66,21,0.65234375
66,22,0.6484375
66,23,0.6484375
66,24,0.63671875
67,1,0.63671875
67,2,0.63671875
67,3,0.625
67,4,0.609375
67,5,0.60546875
67,6,0.60546875
67,7,0.59765625
67,8,0.640625
67,9,0.69921875
67,10,0.72265625
67,11,0.80078125
67,12,0.83203125
67,13,0.8359375
67,14,0.828125
67,15,0.8125
67,16,0.76953125
67,17,0.73046875
67,18,0.6640625
67,19,0.65234375
67,20,0.65625
67,21,0.64453125
67,22,0.64453125
67,23,0.6484375
67,24,0.63671875
68,1,0.62890625
68,2,0.62890625
68,3,0.62109375
68,4,0.62109375
68,5,0.61328125
68,6,0.609375
68,7,0.62109375
68,8,0.66015625
68,9,0.74609375
68,10,0.80859375
68,11,0.828125
68,12,0.79296875
68,13,0.8515625
68,14,0.83203125
68,15,0.79296875
68,16,0.796875
68,17,0.76953125
68,18,0.71484375
68,19,0.71875
68,20,0.6796875
68,21,0.6640625
68,22,0.65625
68,23,0.6640625
68,24,0.65625
69,1,0.67578125
69,2,0.68359375
69,3,0.6875
69,4,0.6875
69,5,0.671875
69,6,0.671875
69,7,0.6796875
69,8,0.703125
69,9,0.71875
69,10,0.71484375
69,11,0.6640625
69,12,0.6796875
69,13,0.671875
69,14,0.6328125
69,15,0.62890625
69,16,0.63671875
69,17,0.6484375
69,18,0.6484375
69,19,0.65234375
69,20,0.6640625
69,21,0.6640625
69,22,0.68359375
69,23,0.68359375
69,24,0.6796875
70,1,0.66015625
70,2,0.6328125
70,3,0.609375
70,4,0.65625
70,5,0.66015625
70,6,0.65625
70,7,0.66015625
70,8,0.6640625
70,9,0.69140625
70,10,0.71875
70,11,0.7578125
70,12,0.765625
70,13,0.76171875
70,14,0.8125
70,15,0.80078125
70,16,0.80078125
70,17,0.7578125
70,18,0.703125
70,19,0.69140625
70,20,0.69921875
70,21,0.69921875
70,22,0.69921875
70,23,0.69921875
70,24,0.703125
71,1,0.6953125
71,2,0.6796875
71,3,0.6875
71,4,0.6875
71,5,0.66015625
71,6,0.6796875
71,7,0.671875
71,8,0.6953125
71,9,0.73046875
71,10,0.79296875
71,11,0.80078125
71,12,0.80078125
71,13,0.78125
71,14,0.78125
71,15,0.78125
71,16,0.76953125
71,17,0.7578125
71,18,0.71875
71,19,0.71484375
71,20,0.72265625
71,21,0.71484375
71,22,0.71484375
71,23,0.70703125
71,24,0.70703125
72,1,0.69921875
72,2,0.69140625
72,3,0.6875
72,4,0.6875
72,5,0.67578125
72,6,0.6640625
72,7,0.65625
72,8,0.67578125
72,9,0.703125
72,10,0.71875
72,11,0.76953125
72,12,0.83984375
72,13,0.86328125
72,14,0.8046875
72,15,0.79296875
72,16,0.79296875
72,17,0.7578125
72,18,0.71875
72,19,0.7109375
72,20,0.703125
72,21,0.70703125
72,22,0.70703125
72,23,0.7109375
72,24,0.71875
73,1,0.703125
73,2,0.703125
73,3,0.69921875
73,4,0.67578125
73,5,0.671875
73,6,0.67578125
73,7,0.68359375
73,8,0.7109375
73,9,0.7421875
73,10,0.7890625
73,11,0.8125
73,12,0.88671875
73,13,0.80859375
73,14,0.796875
73,15,0.82421875
73,16,0.80859375
73,17,0.75
73,18,0.72265625
73,19,0.7109375
73,20,0.7109375
73,21,0.7109375
73,22,0.71484375
73,23,0.7265625
73,24,0.7265625
74,1,0.70703125
74,2,0.6875
74,3,0.68359375
74,4,0.66796875
74,5,0.65625
74,6,0.65234375
74,7,0.65625
74,8,0.67578125
74,9,0.6953125
74,10,0.70703125
74,11,0.73046875
74,12,0.73046875
74,13,0.7265625
74,14,0.7109375
74,15,0.7265625
74,16,0.72265625
74,17,0.70703125
74,18,0.703125
74,19,0.69921875
74,20,0.70703125
74,21,0.6953125
74,22,0.671875
74,23,0.66015625
74,24,0.6328125
75,1,0.625
75,2,0.609375
75,3,0.59375
75,4,0.5859375
75,5,0.5703125
75,6,0.56640625
75,7,0.56640625
75,8,0.58203125
75,9,0.60546875
75,10,0.62890625
75,11,0.65234375
75,12,0.703125
75,13,0.7734375
75,14,0.72265625
75,15,0.6953125
75,16,0.68359375
75,17,0.6640625
75,18,0.64453125
75,19,0.6328125
75,20,0.63671875
75,21,0.6484375
75,22,0.640625
75,23,0.62109375
75,24,0.61328125
76,1,0.609375
76,2,0.60546875
76,3,0.6015625
76,4,0.59375
76,5,0.578125
76,6,0.57421875
76,7,0.5703125
76,8,0.60546875
76,9,0.65625
76,10,0.69140625
76,11,0.796875
76,12,0.8125
76,13,0.70703125
76,14,0.69140625
76,15,0.7109375
76,16,0.7109375
76,17,0.671875
76,18,0.65234375
76,19,0.65625
76,20,0.625
76,21,0.61328125
76,22,0.609375
76,23,0.6171875
76,24,0.609375
77,1,0.60546875
77,2,0.6015625
77,3,0.62109375
77,4,0.609375
77,5,0.6171875
77,6,0.6171875
77,7,0.61328125
77,8,0.6328125
77,9,0.6640625
77,10,0.68359375
77,11,0.7578125
77,12,0.8125
77,13,0.74609375
77,14,0.81640625
77,15,0.8046875
77,16,0.74609375
77,17,0.69921875
77,18,0.65625
77,19,0.6328125
77,20,0.62109375
77,21,0.61328125
77,22,0.6171875
77,23,0.62109375
77,24,0.61328125
78,1,0.6171875
78,2,0.61328125
78,3,0.6015625
78,4,0.60546875
78,5,0.59765625
78,6,0.5859375
78,7,0.5859375
78,8,0.62890625
78,9,0.6953125
78,10,0.77734375
78,11,0.828125
78,12,0.8359375
78,13,0.87109375
78,14,0.83984375
78,15,0.8046875
78,16,0.7578125
78,17,0.71484375
78,18,0.66015625
78,19,0.640625
78,20,0.6328125
78,21,0.63671875
78,22,0.63671875
78,23,0.625
78,24,0.625
79,1,0.61328125
79,2,0.60546875
79,3,0.59375
79,4,0.57421875
79,5,0.578125
79,6,0.58203125
79,7,0.578125
79,8,0.625
79,9,0.72265625
79,10,0.79296875
79,11,0.828125
79,12,0.8359375
79,13,0.859375
79,14,0.82421875
79,15,0.8046875
79,16,0.7578125
79,17,0.71484375
79,18,0.65625
79,19,0.65234375
79,20,0.65625
79,21,0.6484375
79,22,0.63671875
79,23,0.63671875
79,24,0.6328125
80,1,0.625
80,2,0.62109375
80,3,0.62109375
80,4,0.60546875
80,5,0.60546875
80,6,0.60546875
80,7,0.60546875
80,8,0.6328125
80,9,0.671875
80,10,0.7265625
80,11,0.78125
80,12,0.79296875
80,13,0.7578125
80,14,0.7578125
80,15,0.73828125
80,16,0.69921875
80,17,0.671875
80,18,0.63671875
80,19,0.6328125
80,20,0.62890625
80,21,0.6328125
80,22,0.6328125
80,23,0.62890625
80,24,0.625
81,1,0.6171875
81,2,0.6171875
81,3,0.6171875
81,4,0.6171875
81,5,0.61328125
81,6,0.609375
81,7,0.609375
81,8,0.6328125
81,9,0.65625
81,10,0.6953125
81,11,0.68359375
81,12,0.66796875
81,13,0.65625
81,14,0.6796875
81,15,0.69140625
81,16,0.6484375
81,17,0.640625
81,18,0.62890625
81,19,0.62890625
81,20,0.62890625
81,21,0.62109375
81,22,0.6171875
81,23,0.61328125
81,24,0.62109375
82,1,0.62109375
82,2,0.62109375
82,3,0.6171875
82,4,0.61328125
82,5,0.61328125
82,6,0.609375
82,7,0.60546875
82,8,0.61328125
82,9,0.640625
82,10,0.66015625
82,11,0.70703125
82,12,0.8125
82,13,0.72265625
82,14,0.75390625
82,15,0.71875
82,16,0.7109375
82,17,0.68359375
82,18,0.65625
82,19,0.66015625
82,20,0.6640625
82,21,0.66015625
82,22,0.66015625
82,23,0.66015625
82,24,0.66015625
83,1,0.65625
83,2,0.6484375
83,3,0.6484375
83,4,0.640625
83,5,0.64453125
83,6,0.64453125
83,7,0.65625
83,8,0.66796875
83,9,0.67578125
83,10,0.6796875
83,11,0.68359375
83,12,0.68359375
83,13,0.68359375
83,14,0.68359375
83,15,0.6953125
83,16,0.69921875
83,17,0.6875
83,18,0.65625
83,19,0.6484375
83,20,0.6484375
83,21,0.6484375
83,22,0.64453125
83,23,0.63671875
83,24,0.62890625
84,1,0.625
84,2,0.62890625
84,3,0.62890625
84,4,0.62109375
84,5,0.6171875
84,6,0.609375
84,7,0.62109375
84,8,0.640625
84,9,0.67578125
84,10,0.703125
84,11,0.74609375
84,12,0.75
84,13,0.71875
84,14,0.8125
84,15,0.8046875
84,16,0.78125
84,17,0.73046875
84,18,0.68359375
84,19,0.65625
84,20,0.640625
84,21,0.6328125
84,22,0.62890625
84,23,0.6328125
84,24,0.625
85,1,0.6171875
85,2,0.6171875
85,3,0.6328125
85,4,0.640625
85,5,0.640625
85,6,0.62890625
85,7,0.625
85,8,0.640625
85,9,0.69921875
85,10,0.73046875
85,11,0.75
85,12,0.77734375
85,13,0.80078125
85,14,0.7890625
85,15,0.76953125
85,16,0.7578125
85,17,0.71875
85,18,0.65625
85,19,0.62109375
85,20,0.59375
85,21,0.5703125
85,22,0.55859375
85,23,0.546875
85,24,0.54296875
86,1,0.53125
86,2,0.5234375
86,3,0.52734375
86,4,0.52734375
86,5,0.5234375
86,6,0.51953125
86,7,0.51171875
86,8,0.5
86,9,0.54296875
86,10,0.5625
86,11,0.6015625
86,12,0.6484375
86,13,0.66796875
86,14,0.6640625
86,15,0.6640625
86,16,0.6640625
86,17,0.6328125
86,18,0.6015625
86,19,0.5859375
86,20,0.56640625
86,21,0.53515625
86,22,0.51171875
86,23,0.4765625
86,24,0.45703125
87,1,0.44140625
87,2,0.41796875
87,3,0.40625
87,4,0.40234375
87,5,0.38671875
87,6,0.37109375
87,7,0.375
87,8,0.3984375
87,9,0.4453125
87,10,0.49609375
87,11,0.51953125
87,12,0.55859375
87,13,0.57421875
87,14,0.578125
87,15,0.59375
87,16,0.58203125
87,17,0.5625
87,18,0.53515625
87,19,0.5078125
87,20,0.52734375
87,21,0.49609375
87,22,0.5
87,23,0.484375
87,24,0.45703125
88,1,0.44921875
88,2,0.4375
88,3,0.41796875
88,4,0.41015625
88,5,0.3984375
88,6,0.390625
88,7,0.37890625
88,8,0.42578125
88,9,0.49609375
88,10,0.53125
88,11,0.6328125
88,12,0.64453125
88,13,0.67578125
88,14,0.64453125
88,15,0.68359375
88,16,0.63671875
88,17,0.60546875
88,18,0.5546875
88,19,0.49609375
88,20,0.5078125
88,21,0.48046875
88,22,0.49609375
88,23,0.5234375
88,24,0.51171875
89,1,0.5
89,2,0.48046875
89,3,0.484375
89,4,0.48046875
89,5,0.47265625
89,6,0.47265625
89,7,0.4453125
89,8,0.453125
89,9,0.515625
89,10,0.609375
89,11,0.60546875
89,12,0.6796875
89,13,0.65234375
89,14,0.66796875
89,15,0.72265625
89,16,0.68359375
89,17,0.671875
89,18,0.66796875
89,19,0.65625
89,20,0.671875
89,21,0.65234375
89,22,0.64453125
89,23,0.625
89,24,0.625
90,1,0.6171875
90,2,0.60546875
90,3,0.6015625
90,4,0.5859375
90,5,0.46484375
90,6,0.48828125
90,7,0.515625
90,8,0.5390625
90,9,
90,10,0.55859375
90,11,0.59375
90,12,0.62109375
90,13,0.63671875
90,14,0.6328125
90,15,0.640625
90,16,0.625
90,17,0.6171875
90,18,0.6171875
90,19,0.62109375
90,20,0.671875
90,21,0.67578125
90,22,0.66015625
90,23,0.64453125
90,24,0.6484375
91,1,0.64453125
91,2,0.5703125
91,3,0.58203125
91,4,0.61328125
91,5,0.5703125
91,6,0.5703125
91,7,0.57421875
91,8,0.57421875
91,9,0.58203125
91,10,0.5859375
91,11,0.59375
91,12,0.59765625
91,13,0.59375
91,14,0.59765625
91,15,0.60546875
91,16,0.609375
91,17,0.6015625
91,18,0.609375
91,19,0.609375
91,20,0.609375
91,21,0.609375
91,22,0.61328125
91,23,0.60546875
91,24,0.60546875
92,1,0.60546875
92,2,0.60546875
92,3,0.6015625
92,4,0.60546875
92,5,0.60546875
92,6,0.609375
92,7,0.61328125
92,8,0.6171875
92,9,0.6328125
92,10,0.63671875
92,11,0.64453125
92,12,0.66015625
92,13,0.671875
92,14,0.65625
92,15,0.66796875
92,16,0.67578125
92,17,0.65625
92,18,0.640625
92,19,0.64453125
92,20,0.63671875
92,21,0.64453125
92,22,0.6328125
92,23,0.62890625
92,24,0.62890625
93,1,0.625
93,2,0.625
93,3,0.62890625
93,4,0.63671875
93,5,0.63671875
93,6,0.63671875
93,7,0.62890625
93,8,0.640625
93,9,0.6640625
93,10,0.6953125
93,11,0.70703125
93,12,0.6953125
93,13,0.6953125
93,14,0.67578125
93,15,0.7109375
93,16,0.70703125
93,17,0.6953125
93,18,0.66015625
93,19,0.65234375
93,20,0.65234375
93,21,0.64453125
93,22,0.62890625
93,23,0.625
93,24,0.640625
94,1,0.625
94,2,0.62109375
94,3,0.625
94,4,0.6328125
94,5,0.65625
94,6,0.6484375
94,7,0.6328125
94,8,0.6640625
94,9,0.7265625
94,10,0.7421875
94,11,0.75
94,12,0.796875
94,13,0.8203125
94,14,0.87890625
94,15,0.86328125
94,16,0.83203125
94,17,0.765625
94,18,0.6875
94,19,0.66796875
94,20,0.6640625
94,21,0.6484375
94,22,0.65625
94,23,0.65234375
94,24,0.66015625
95,1,0.65234375
95,2,0.64453125
95,3,0.64453125
95,4,0.64453125
95,5,0.65234375
95,6,0.640625
95,7,0.64453125
95,8,0.6875
95,9,0.74609375
95,10,0.703125
95,11,0.72265625
95,12,0.7421875
95,13,0.7890625
95,14,0.76171875
95,15,0.765625
95,16,0.7578125
95,17,0.72265625
95,18,0.67578125
95,19,0.66015625
95,20,0.66015625
95,21,0.65234375
95,22,0.66015625
95,23,0.65625
95,24,0.6640625
96,1,0.65234375
96,2,0.6484375
96,3,0.64453125
96,4,0.63671875
96,5,0.6328125
96,6,0.6328125
96,7,0.62890625
96,8,0.64453125
96,9,0.68359375
96,10,0.71875
96,11,0.80078125
96,12,0.82421875
96,13,0.8125
96,14,0.80859375
96,15,0.79296875
96,16,0.76953125
96,17,0.7265625
96,18,0.65625
96,19,0.64453125
96,20,0.6328125
96,21,0.6328125
96,22,0.6328125
96,23,0.63671875
96,24,0.6328125
97,1,0.64453125
97,2,0.6328125
97,3,0.63671875
97,4,0.625
97,5,0.62109375
97,6,0.6328125
97,7,0.625
97,8,0.64453125
97,9,0.71875
97,10,0.7890625
97,11,0.82421875
97,12,0.81640625
97,13,0.83203125
97,14,0.8359375
97,15,0.7890625
97,16,0.75
97,17,0.71875
97,18,0.6640625
97,19,0.66015625
97,20,0.65234375
97,21,0.640625
97,22,0.625
97,23,0.625
97,24,0.625
98,1,0.61328125
98,2,0.60546875
98,3,0.62109375
98,4,0.62890625
98,5,0.62890625
98,6,0.62109375
98,7,0.62109375
98,8,0.62109375
98,9,0.63671875
98,10,0.703125
98,11,0.75390625
98,12,0.796875
98,13,0.8203125
98,14,0.7890625
98,15,0.76953125
98,16,0.73828125
98,17,0.6875
98,18,0.63671875
98,19,0.6171875
98,20,0.61328125
98,21,0.60546875
98,22,0.6015625
98,23,0.59375
98,24,0.58984375
99,1,0.5859375
99,2,0.5859375
99,3,0.59765625
99,4,0.59765625
99,5,0.57421875
99,6,0.5703125
99,7,0.58984375
99,8,0.62109375
99,9,0.63671875
99,10,0.6015625
99,11,0.58984375
99,12,0.6328125
99,13,0.68359375
99,14,0.66796875
99,15,0.69140625
99,16,0.68359375
99,17,0.65234375
99,18,0.63671875
99,19,0.6328125
99,20,0.625
99,21,0.62109375
99,22,0.6015625
99,23,0.58203125
99,24,0.55859375
100,1,0.56640625
100,2,0.53515625
100,3,0.52734375
100,4,0.5078125
100,5,0.515625
100,6,0.50390625
100,7,0.5
100,8,0.515625
100,9,0.59375
100,10,0.62109375
100,11,0.68359375
100,12,0.70703125
100,13,0.71875
100,14,0.71875
100,15,0.7109375
100,16,0.67578125
100,17,0.65234375
100,18,0.609375
100,19,0.5546875
100,20,0.55078125
100,21,0.53515625
100,22,0.53515625
100,23,0.51953125
100,24,0.52734375
101,1,0.5078125
101,2,0.5078125
101,3,0.51171875
101,4,0.515625
101,5,0.5078125
101,6,0.5078125
101,7,0.51953125
101,8,0.5546875
101,9,0.61328125
101,10,0.63671875
101,11,0.671875
101,12,0.734375
101,13,0.7421875
101,14,0.73046875
101,15,0.703125
101,16,0.6640625
101,17,0.625
101,18,0.58984375
101,19,0.578125
101,20,0.578125
101,21,0.57421875
101,22,0.578125
101,23,0.5703125
101,24,0.56640625
102,1,0.5625
102,2,0.5546875
102,3,0.5390625
102,4,0.53515625
102,5,0.53125
102,6,0.52734375
102,7,0.53515625
102,8,0.56640625
102,9,0.609375
102,10,0.67578125
102,11,0.703125
102,12,0.73046875
102,13,0.72265625
102,14,0.7265625
102,15,0.7265625
102,16,0.6875
102,17,0.625
102,18,0.5859375
102,19,0.57421875
102,20,0.578125
102,21,0.5859375
102,22,0.58203125
102,23,0.5859375
102,24,0.58984375
103,1,0.5859375
103,2,0.578125
103,3,0.5859375
103,4,0.59375
103,5,0.5859375
103,6,0.5703125
103,7,0.57421875
103,8,0.59375
103,9,0.6328125
103,10,0.6796875
103,11,0.65234375
103,12,0.6875
103,13,0.66015625
103,14,0.73046875
103,15,0.7265625
103,16,0.67578125
103,17,0.63671875
103,18,0.62109375
103,19,0.6171875
103,20,0.6171875
103,21,0.62109375
103,22,0.6171875
103,23,0.62109375
103,24,0.60546875
104,1,0.59375
104,2,0.59375
104,3,0.59375
104,4,0.578125
104,5,0.5703125
104,6,0.58203125
104,7,0.5859375
104,8,0.60546875
104,9,0.640625
104,10,0.6796875
104,11,0.74609375
104,12,0.77734375
104,13,0.76953125
104,14,0.79296875
104,15,0.7421875
104,16,0.7265625
104,17,0.6875
104,18,0.64453125
104,19,0.63671875
104,20,0.6484375
104,21,0.640625
104,22,0.6484375
104,23,0.6328125
104,24,0.62109375
105,1,0.59765625
105,2,0.59765625
105,3,0.60546875
105,4,0.59765625
105,5,0.5703125
105,6,0.546875
105,7,0.55078125
105,8,0.5859375
105,9,0.6328125
105,10,0.671875
105,11,0.68359375
105,12,0.6328125
105,13,0.6875
105,14,0.69140625
105,15,0.70703125
105,16,0.671875
105,17,0.6328125
105,18,0.61328125
105,19,0.609375
105,20,0.609375
105,21,0.6015625
105,22,0.59765625
105,23,0.59765625
105,24,0.58984375
106,1,0.58984375
106,2,0.578125
106,3,0.56640625
106,4,0.5234375
106,5,0.53515625
106,6,0.546875
106,7,0.5546875
106,8,0.5546875
106,9,0.5703125
106,10,0.56640625
106,11,0.5703125
106,12,0.578125
106,13,0.58203125
106,14,0.58984375
106,15,0.6015625
106,16,0.609375
106,17,0.59765625
106,18,0.59765625
106,19,0.59765625
106,20,0.6015625
106,21,0.59765625
106,22,0.59765625
106,23,0.59375
106,24,0.59765625
107,1,0.59375
107,2,0.58984375
107,3,0.5859375
107,4,0.58203125
107,5,0.58203125
107,6,0.578125
107,7,0.57421875
107,8,0.58203125
107,9,0.64453125
107,10,0.70703125
107,11,0.734375
107,12,0.72265625
107,13,0.765625
107,14,0.765625
107,15,0.734375
107,16,0.72265625
107,17,0.6953125
107,18,0.63671875
107,19,0.6171875
107,20,0.61328125
107,21,0.625
107,22,0.6171875
107,23,0.62109375
107,24,0.62890625
108,1,0.59375
108,2,0.55078125
108,3,0.5
108,4,0.48046875
108,5,0.44921875
108,6,0.4296875
108,7,0.38671875
108,8,0.37890625
108,9,0.37890625
108,10,0.390625
108,11,0.41015625
108,12,0.44140625
108,13,0.4375
108,14,0.4296875
108,15,0.44140625
108,16,0.40625
108,17,0.34375
108,18,0.30078125
108,19,0.265625
108,20,0.25
108,21,0.2265625
108,22,0.21875
108,23,0.21484375
108,24,0.22265625
109,1,0.2109375
109,2,0.21875
109,3,0.19140625
109,4,0.16796875
109,5,0.16015625
109,6,0.16015625
109,7,0.15234375
109,8,0.171875
109,9,0.26171875
109,10,0.390625
109,11,0.39453125
109,12,0.43359375
109,13,0.4453125
109,14,0.453125
109,15,0.47265625
109,16,0.4140625
109,17,0.40625
109,18,0.41796875
109,19,0.41015625
109,20,0.40625
109,21,0.41015625
109,22,0.40625
109,23,0.390625
109,24,0.375
110,1,0.36328125
110,2,0.359375
110,3,0.34375
110,4,0.3359375
110,5,0.34765625
110,6,0.34765625
110,7,0.32421875
110,8,0.328125
110,9,0.39453125
110,10,0.421875
110,11,0.46484375
110,12,0.48046875
110,13,0.5
110,14,0.53515625
110,15,0.5390625
110,16,0.52734375
110,17,0.5078125
110,18,0.49609375
110,19,0.4765625
110,20,0.44140625
110,21,0.40625
110,22,0.38671875
110,23,0.375
110,24,0.33984375
111,1,0.33203125
111,2,0.31640625
111,3,0.2734375
111,4,0.28515625
111,5,0.25
111,6,0.23828125
111,7,0.23828125
111,8,0.23828125
111,9,0.23046875
111,10,0.2578125
111,11,0.2734375
111,12,0.28125
111,13,0.29296875
111,14,0.3125
111,15,0.30078125
111,16,0.296875
111,17,0.2890625
111,18,0.28125
111,19,0.30078125
111,20,0.30078125
111,21,0.31640625
111,22,0.33203125
111,23,0.33984375
111,24,0.34765625
112,1,0.35546875
112,2,0.3671875
112,3,0.37109375
112,4,0.375
112,5,0.35546875
112,6,0.35546875
112,7,0.296875
112,8,0.265625
112,9,0.28125
112,10,0.29296875
112,11,0.30859375
112,12,0.3125
112,13,0.3203125
112,14,0.296875
112,15,0.3046875
112,16,0.30859375
112,17,0.30859375
112,18,0.3125
112,19,0.3125
112,20,0.31640625
112,21,0.33203125
112,22,0.32421875
112,23,0.34765625
112,24,0.34375
113,1,0.359375
113,2,0.34375
113,3,0.3671875
113,4,0.36328125
113,5,0.37109375
113,6,0.3828125
113,7,0.38671875
113,8,0.41796875
113,9,0.41796875
113,10,0.41796875
113,11,0.4453125
113,12,0.484375
113,13,0.4921875
113,14,0.49609375
113,15,0.4765625
113,16,0.47265625
113,17,0.47265625
113,18,0.46484375
113,19,0.4453125
113,20,0.44140625
113,21,0.4453125
113,22,0.44140625
113,23,0.4453125
113,24,0.44921875
114,1,0.453125
114,2,0.4140625
114,3,0.4140625
114,4,0.40625
114,5,0.40234375
114,6,0.39453125
114,7,0.38671875
114,8,0.3984375
114,9,0.42578125
114,10,0.5078125
114,11,0.5703125
114,12,0.5625
114,13,0.59765625
114,14,0.59375
114,15,0.60546875
114,16,0.6171875
114,17,0.57421875
114,18,0.54296875
114,19,0.5234375
114,20,0.5078125
114,21,0.48828125
114,22,0.484375
114,23,0.48046875
114,24,0.48828125
115,1,0.49609375
115,2,0.484375
115,3,0.4609375
115,4,0.453125
115,5,0.4453125
115,6,0.44140625
115,7,0.44921875
115,8,0.44140625
115,9,0.4765625
115,10,0.515625
115,11,0.5390625
115,12,0.546875
115,13,0.55859375
115,14,0.5390625
115,15,0.54296875
115,16,0.5390625
115,17,0.53125
115,18,0.51171875
115,19,0.5078125
115,20,0.50390625
115,21,0.43359375
115,22,0.43359375
115,23,0.45703125
115,24,0.4609375
116,1,0.44921875
116,2,0.44921875
116,3,0.44140625
116,4,0.4375
116,5,0.4375
116,6,0.4296875
116,7,0.43359375
116,8,0.46875
116,9,0.53515625
116,10,0.61328125
116,11,0.6328125
116,12,0.6796875
116,13,0.65625
116,14,0.64453125
116,15,0.59765625
116,16,0.56640625
116,17,0.55078125
116,18,0.53125
116,19,0.51171875
116,20,0.5234375
116,21,0.51953125
116,22,0.51953125
116,23,0.5234375
116,24,0.546875
117,1,0.546875
117,2,0.53125
117,3,0.52734375
117,4,0.52734375
117,5,0.53125
117,6,0.49609375
117,7,0.50390625
117,8,0.49609375
117,9,0.5078125
117,10,0.55078125
117,11,0.58203125
117,12,0.62890625
117,13,0.62109375
117,14,0.62109375
117,15,0.61328125
117,16,0.609375
117,17,0.59375
117,18,0.578125
117,19,0.5703125
117,20,0.5703125
117,21,0.57421875
117,22,0.5703125
117,23,0.5703125
117,24,0.56640625
118,1,0.5546875
118,2,0.5625
118,3,0.51953125
118,4,0.515625
118,5,0.515625
118,6,0.5078125
118,7,0.52734375
118,8,0.5390625
118,9,0.5546875
118,10,0.6171875
118,11,0.65625
118,12,0.61328125
118,13,0.66015625
118,14,0.63671875
118,15,0.62890625
118,16,0.6171875
118,17,0.58984375
118,18,0.5625
118,19,0.55859375
118,20,0.55859375
118,21,0.5546875
118,22,0.55078125
118,23,0.55078125
118,24,0.54296875
119,1,0.53125
119,2,0.5234375
119,3,0.51953125
119,4,0.5234375
119,5,0.5234375
119,6,0.51953125
119,7,0.5234375
119,8,0.53125
119,9,0.54296875
119,10,0.6015625
119,11,0.59765625
119,12,0.625
119,13,0.66015625
119,14,0.6171875
119,15,0.6015625
119,16,0.59375
119,17,0.56640625
119,18,0.53515625
119,19,0.54296875
119,20,0.546875
119,21,0.54296875
119,22,0.546875
119,23,0.54296875
